"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Ireland","IRL","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","324568723.991226","342337293.49174","359296150.291226","406071293.189456","446065243.188457","409041999.98843","494124756.599343","439183007.988246","560314165.950003","691353007.940756","697773321.755853","997965896.43827","1139112616.12038","1055313394.92025","1330613407.91732","1575311748.52004","1878730199.78597","2429145690.4","2769407194.49226","2408210227.8684","3070963324.05238","2793882087.03393","2786360256.92803","2776720486.31893","2463224331.19964","3057068894.78025","3376759802.4","4970115094.4","5234204017","4201461161.6","5361690907.6","5867444304.1","3559519175","6065811686.077","6252748806.73815","8769757975.87434","8338375697.28456","6630587218.03725","9527219854.76466","5376068881.70607","5407974557.91193","5635200996.97752","5475152033.5712","4151958965.49049","2907975183.73305","868978722.37408","831899409.5424","925477526.65325","1038963335.0391","2150685160.23035","2113853183.73928","1694809704.63684","1707531968.6726","1635950588.68","1749394869.51586","2203152923.39641","3589330061.62072",
"Iran, Islamic Rep.","IRN","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","185218399.996286","209547100","210768019.978814","241829559.978433","191508479.995961","251965519.992349","268925659.979056","325062799.964636","322136599.995486","310902799.995476","216875909.995257","642577370.69883","1061179898.54634","1498631182.41505","8920357691.01736","9267872513.31015","9184960198.9574","12729168788.1692","12840640726.658","17207746312.0443","12783022230.9191","3331697683.57251","7685457362.68216","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iraq","IRQ","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","259339999.99344","217949699.99624","193445579.993446","295073519.993446","251168399.993045","235056319.980844","324963039.976954","369155999.99672","490617599.974496","477546399.974493","471879629.995901","623398748.58834","891752926.55954","1840097231.95268","3861960548.44969","3134222121.54974","4986342975.74474","7503115377.3","","","","","","","","","","","","","","","","","","","","","","","","","","","7906698476.0864","12200843801.2771","20051759082.3879","31454864589.3099","50101816817.0455","44332622538.6282","50622110875.3512","61033126541.8701","70327020092.1867","77747259730.402","66368652505.6425","54051942060.9125","45323526640.4189",
"Iceland","ISL","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","12332399.999971","23919350","31917029.999971","34507319.997181","43818479.997171","53918479.997171","58050509.996241","35260799.996231","27955099.996231","38520799.999971","53803729.999451","70110946.9913","84930048.08789","101652084.9879","52847187.49375","49803254.79522","83422175.69821","104776325.7","145775994.09821","187025528.09443","202698190.28917","249003720.78752","167561226.697981","167980220.49581","142709821.899951","221567032.19559","328991498","335033553.8","310844207","356971348","454982438","466776858.7","514653000","445582085.79","311693252.86685","327060188.2463","471824578.10104","397889819.63125","442513351.62873","494669711.66297","405074306.419492","355376122.446615","461532235.65211","818644869.168531","1074203604.79774","1068602295.24108","2342225188.0051","2631913631.71304","3570697302.01981","3882622957.41723","5788562363.12117","8548044336.2484","4191506846.63663","4237652278.65828","4177067662.19601","5040573336.89829","7225621010.88036",
"Israel","ISR","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","213156799.993747","279512899.99374","419626969.992569","515211719.992031","545175919.985909","643181279.985906","621344089.976179","714857199.976179","672002299.976163","412671199.998694","451538799.99876","743867429.38686","1253026860.37076","1891389726.43961","1358324374.9975","1291503396.39796","1476979079.49135","1713580509.1","2889778534.17902","3693756945.46365","4055275366.26557","3970880957.19943","4334575279.39838","4038410540.96362","3373868527.29898","4012724905.19994","5057145300","6368457379.4","4433201785","5684035274.4","6598156852.2","6427966120.4","5130401750","6386155658.99","6795646822.0278","8122625602.94733","11417780239.5446","20334584789.8075","22674295629.9788","22604867761.1941","23281206264.4714","23378584692.7486","24082877038.2342","26315098229.7831","27094383101.7297","28059415246.0895","29153237686.2496","28518505878.2067","42513241698.5833","60611354671.1823","70907305713.1252","74874115250.2016","75907618835.1036","81785519417.86","86101262662.7898","90575017726.962","95446288748.4784",
"Italy","ITA","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","3288591199.86955","3809235499.75725","4072606719.73314","3624125519.70733","3831167439.79341","4808141119.38208","4923709109.04634","5476253199.0897","5918045599.02209","5061676399.05275","5547425489.56526","7283729664.72357","8300398777.02813","12211765007.3599","18789255479.8192","12874206746.917","14337536971.9216","21780299900.9","29895029361.2318","52353995259.9142","62427832796.6334","46635442102.2966","44552896618.5913","45540027571.4899","41349283524.6333","37396568274.447","46048942868.7","62488958940.8","62067055633","73454767138.4","88595446454.8","72254303170.3","49861579500","53589809003.81","57817133539.7309","60690113806.676","70566444441.5457","75086485042.4788","53879716014.8485","45301884249.688","47201152023.7801","46215583748.8414","55621718983.0858","63263644605.184","62386147148.6873","65954012548.3063","75773324256.0656","94108648458.1227","105649106315.785","131496912845.997","158478269235.039","169872401864.175","181670319827.779","145724517428.74","142756539021.191","130592428257.837","135133271316.191",
"Jamaica","JAM","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","69200000","76100000","74200000","89899999.9966","96949999.99515","95839999.99516","87639999.99266","85039999.99266","120239999.99266","117939999.99066","139189999.98411","179050174.17398","159691398.9931","127444766.99358","190393158.99486","125575304.99575","32394609.09923","49646435.1","58823471.29553","69599358.69961","105000000","85173859.9965","108969035.69613","63200000","96929406.3","161300000","98415884.6","174304473.4","147200000","107500000","168155251.2","106057217.2","324147500","417049947.84","735930634.95225","681258962.70644","879966323.02908","682126514.7885","709452693.71453","554524510.97123","1053690048.01883","1900541274.91057","1645099132.98066","1194860262.02738","1846479130.51853","2169806025.80232","2318429013.546","1878513939.07725","1772712407.08011","2075840641.7882","2501093860.50958","2281910489.2538","1996447969.37224","1818363942.07","2473011829.08431","2913835091.46752","3291467667.94343",
"Jordan","JOR","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","46379999.99952","51229999.99907","58049999.99865","62659999.99824","77079999.99752","139846639.997163","167673429.996943","244064399.996753","290247399.995154","262689199.995144","257533889.990753","257685634.78912","292676100.08669","360195641.48671","461452945.98684","570673428.98685","578862196.18686","776098842.3","1068844102.58706","1583911609.07873","1744684324.27177","1510814138.76797","1377509785.46587","1239989969.9754","841785317.99894","769724366.37808","853055428.3","909726810","414369578","770634377.6","1138743541.8","1104763222.5","1030115500","1946380525.81","1996868733.19885","2279459586.53591","2054682674.47352","2435932079.52331","1988259784.85311","2770018265.74807","3441302676.31245","3174221853.19429","4116412742.84768","5365764578.4336","5446636731.56401","5461160798.27933","6982163596.504","7924938974.1475","8918475755.25608","12135158994.2429","13632982841.31","12094961146.4514","8830598061.31512","13826036063.76","16047206792.6976","16571894925.435","15543454084.665",
"Japan","JPN","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","1953371599.99294","1667124550","2021337499.99175","2059016359.99173","2020623999.9913","2153610239.99062","2121519419.99058","2032436399.99032","2976246799.98983","3656225999.98819","4876114549.8385","15469150614.8172","18932675966.1755","13723930638.5749","16551248297.633","14910849996.6575","18590784646.1666","25907710022.7454","37824744319.652","31926244737.3391","38918848625.9324","37839039769.1508","34403732200.9606","33844549531.3824","33898638540.9592","34641202378.3286","51727320082.105","92701641597.0294","106667716883.479","93672771033.521","87828362968.5392","80625855126.2397","79696644592.8915","107989002612.392","135145585630.195","192619745041.459","225593999841.827","226679063206.187","222443310588.113","293948136560.915","361639109821.327","401957625498.204","469618106616.708","673554460259.062","844667180475.092","846895922793.954","895321272119.849","973296745642.945","1030762756764.4","1048991124289.71","1096068589804.25","1295838776760.22","1268085526649.9","1266851419538.87","1260680415997.38","1233097778804.79","1216518740593.28",
"Kazakhstan","KAZ","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","711198450.74","1216176078.4695","1659893911.77739","1960074148.27777","2222793086.69731","1965447245.24622","2000928289.26501","2098969798.55214","2505883853.35289","3140845032.8477","4962118089.53787","9276665299.55153","7069707377.05879","19127059969.9981","17641023631.1946","19883105671.6257","23183086319.6304","28264707688.5721","29215276999.8006","28299368259.6509","24691645607.8046","29250312400.2281","27854795608.4802","29422575949.7913",
"Kenya","KEN","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","","","","","","19949999.99775","52399999.996","75829999.99597","100049999.99595","169659999.99594","219829999.98217","170946182.87601","201994160.9709","233045930.47062","193282885.99814","173405889.09624","275522168.176112","525784845.5","368830238.38904","668545273.01793","538712136.47985","262828082.59044","248102886.68445","406428001.47373","414388467.59992","416724757.38703","444494542.1","294401537.6","296453999.5","316624543.6","236115196.8","145138363.1","79549187.5","436745075.938506","588142037.58925","384263030.08315","775927124.98852","811092744.702294","783051437.06862","791589587.35827","897865909.52257","1064987679.65089","1068140495.30448","1482117155.65991","1519538733.02312","1799087968.36959","2416073218.30033","3355419039.51662","2878951361.73719","3849500684.65356","4320857456.65227","4265145810.09143","5711831327.04823","6598881896.40068","7911257728.63026","7548439553.68134","",
"Kyrgyz Republic","KGZ","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48245791.44","26186044.88425","133633013.31241","140200608.94232","194284985.9565","187664171.86365","253802259.83244","261849462.48976","286507193.85801","317331856.51552","399268622.65097","564545794.63716","612352838.78655","817169978.3945","1176500809.603","1225137070.84188","1584332443.85832","1720378195.15094","1831422497.13378","2066679072.64356","2238390694.88","1957489557.65069","1777940925.43764","1967811042.00625",
"Cambodia","KHM","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24181934.52","118495188.4049","191983752.105","265780131.67924","298634401.278","439450947.59505","509239603.04702","611415267.89528","697362969.78915","913189869.5136","982362875.10021","1118336324.57654","1158091689.4061","1411426995.04721","2140273311.52049","2639301421.09173","3285950735.84732","3817077502.75244","4061785442.72881","4932648800.63009","4997865519.50368","6108206450.73458","7306761212.07192","8851524787.17345",
"Kiribati","KIR","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
